Player,Squad,Pos,Min,90s,Tkl,Int,Blocks,Clr,TklDef3rd,TklMid3rd,TklAtt3rd,Recov,PasProg,CarProg,CarPrgDist,Pas3rd,PasAss,SCA,PPA,TB,PasTotCmp%,CarMis,CarDis,Touches,Carries,Rec,Tkl_p90,Int_p90,Blocks_p90,Clr_p90,TklDef3rd_p90,TklMid3rd_p90,TklAtt3rd_p90,Recov_p90,PasProg_p90,CarProg_p90,CarPrgDist_p90,Pas3rd_p90,PasAss_p90,SCA_p90,PPA_p90,TB_p90,Touches_p90,Carries_p90,Rec_p90,Tkl_p90_pct,Int_p90_pct,Blocks_p90_pct,Clr_p90_pct,TklDef3rd_p90_pct,TklMid3rd_p90_pct,TklAtt3rd_p90_pct,Recov_p90_pct,PasProg_p90_pct,CarProg_p90_pct,CarPrgDist_p90_pct,Pas3rd_p90_pct,PasAss_p90_pct,SCA_p90_pct,PPA_p90_pct,TB_p90_pct,PasTotCmp%_pct,CarMis_pct,CarDis_pct,Touches_p90_pct,Carries_p90_pct,Rec_p90_pct,defensive_impact,pressing_ball_winning,ball_progression,chance_creation,possession_retention,off_ball_activity,SCS
Kieran Trippier,Newcastle Utd,DF,1954,21.7,2.17,1.2,1.2,1.98,1.2,0.92,0.05,6.96,6.36,0.97,54.1,4.56,3.0,4.93,2.76,0.46,71.4,0.65,0.18,81.6,33.5,41.7,0.1,0.05529953917050691,0.05529953917050691,0.0912442396313364,0.05529953917050691,0.042396313364055305,0.002304147465437788,0.3207373271889401,0.29308755760368665,0.04470046082949309,2.493087557603687,0.21013824884792626,0.1382488479262673,0.2271889400921659,0.1271889400921659,0.021198156682027652,3.7603686635944698,1.543778801843318,1.9216589861751154,45.05494505494506,26.373626373626376,18.681318681318682,4.395604395604396,37.362637362637365,70.32967032967034,28.57142857142857,37.362637362637365,72.52747252747253,42.857142857142854,4.395604395604396,53.84615384615385,97.8021978021978,96.7032967032967,95.6043956043956,98.9010989010989,12.087912087912088,51.0989010989011,67.03296703296704,36.26373626373626,13.186813186813188,20.87912087912088,23.626373626373628,43.406593406593416,43.40659340659341,97.25274725274726,43.40659340659341,23.443223443223445,37.17032967032968
Kiernan Dewsbury-Hall,Leicester City,MF,1538,17.1,1.75,0.99,1.87,0.76,0.41,1.17,0.18,6.08,5.56,2.75,95.3,4.62,1.75,3.27,0.99,0.41,75.3,2.98,0.94,59.1,34.3,41.8,0.1023391812865497,0.057894736842105256,0.10935672514619883,0.04444444444444444,0.0239766081871345,0.06842105263157894,0.010526315789473682,0.3555555555555555,0.3251461988304093,0.1608187134502924,5.573099415204678,0.27017543859649124,0.1023391812865497,0.19122807017543858,0.057894736842105256,0.0239766081871345,3.4561403508771926,2.005847953216374,2.444444444444444,28.169014084507044,46.478873239436616,84.50704225352112,30.985915492957744,15.492957746478872,67.6056338028169,26.76056338028169,45.07042253521127,63.38028169014085,77.46478873239437,69.01408450704226,63.38028169014085,76.05633802816901,66.19718309859155,57.74647887323944,84.50704225352112,23.239436619718308,4.929577464788736,57.04225352112676,46.478873239436616,50.70422535211267,56.33802816901409,47.53521126760563,38.732394366197184,68.30985915492958,71.12676056338029,28.403755868544604,51.173708920187785,51.144366197183096
Kurt Zouma,West Ham,DF,1274,14.2,0.28,0.92,0.49,5.42,0.14,0.14,0.0,3.94,1.13,0.07,57.4,0.63,0.0,0.28,0.14,0.0,85.6,0.28,0.0,51.8,27.3,32.6,0.01971830985915493,0.06478873239436621,0.03450704225352113,0.3816901408450704,0.009859154929577466,0.009859154929577466,0.0,0.2774647887323944,0.07957746478873239,0.004929577464788733,4.042253521126761,0.044366197183098595,0.0,0.01971830985915493,0.009859154929577466,0.0,3.647887323943662,1.9225352112676057,2.295774647887324,1.098901098901099,34.065934065934066,3.8461538461538463,92.3076923076923,1.098901098901099,2.197802197802198,13.736263736263737,26.373626373626376,2.197802197802198,4.395604395604396,21.978021978021978,1.098901098901099,1.098901098901099,4.395604395604396,26.373626373626376,30.21978021978022,73.07692307692307,85.16483516483517,96.15384615384616,32.967032967032964,36.26373626373626,40.65934065934066,32.82967032967033,10.851648351648352,7.417582417582418,15.521978021978022,84.7985347985348,36.63003663003663,32.12225274725275
Kyle Walker-Peters,Southampton,DF,1402,15.6,1.92,0.77,1.47,1.73,1.03,0.71,0.19,5.32,3.08,3.53,104.5,2.05,0.64,1.86,1.15,0.0,72.6,1.28,2.05,55.5,28.4,29.7,0.12307692307692307,0.049358974358974364,0.09423076923076923,0.11089743589743589,0.06602564102564103,0.04551282051282051,0.01217948717948718,0.34102564102564104,0.19743589743589746,0.22628205128205128,6.698717948717949,0.13141025641025642,0.041025641025641026,0.11923076923076924,0.07371794871794872,0.0,3.557692307692308,1.8205128205128205,1.9038461538461537,58.24175824175825,17.582417582417584,72.52747252747253,8.791208791208792,51.64835164835166,74.72527472527473,70.32967032967034,45.05494505494506,46.15384615384615,94.5054945054945,57.14285714285714,16.483516483516482,71.42857142857143,71.42857142857143,82.41758241758241,30.21978021978022,14.285714285714285,9.890109890109883,0.0,28.57142857142857,29.67032967032967,19.78021978021978,39.285714285714285,60.439560439560445,53.57142857142857,63.873626373626365,8.058608058608057,26.007326007326004,40.21291208791209
Leandro Trossard,Arsenal,FW,1385,15.4,4.5,0.41,1.16,0.07,1.8,0.07,2.64,6.95,10.84,8.99,276.6,2.88,2.83,8.49,6.71,0.62,146.6,2.6,3.0300000000000002,109.1,70.69999999999999,78.9,0.2922077922077922,0.026623376623376622,0.07532467532467532,0.004545454545454546,0.11688311688311688,0.004545454545454546,0.17142857142857143,0.4512987012987013,0.7038961038961039,0.5837662337662338,17.961038961038962,0.187012987012987,0.18376623376623377,0.5512987012987013,0.4357142857142857,0.04025974025974026,7.084415584415584,4.59090909090909,5.123376623376624,100.0,61.224489795918366,75.51020408163265,4.081632653061225,97.95918367346938,8.16326530612245,100.0,91.83673469387756,100.0,100.0,100.0,93.87755102040816,97.95918367346938,100.0,100.0,97.95918367346938,100.0,51.02040816326531,2.040816326530617,100.0,100.0,100.0,60.204081632653065,74.48979591836735,98.46938775510205,98.9795918367347,51.0204081632653,100.0,87.5
Leon Bailey,Aston Villa,FW,1317,14.6,0.75,0.21,0.62,0.41,0.27,0.41,0.07,3.15,1.37,3.7,76.5,0.89,1.23,2.74,0.89,0.21,62.2,2.33,2.67,38.5,24.2,26.6,0.051369863013698634,0.014383561643835616,0.04246575342465753,0.028082191780821917,0.018493150684931507,0.028082191780821917,0.004794520547945206,0.21575342465753425,0.09383561643835617,0.2534246575342466,5.239726027397261,0.06095890410958904,0.08424657534246575,0.18767123287671234,0.06095890410958904,0.014383561643835616,2.636986301369863,1.6575342465753424,1.8219178082191783,36.734693877551024,30.612244897959183,20.408163265306122,29.591836734693878,46.93877551020408,57.14285714285714,4.081632653061225,51.02040816326531,14.285714285714285,75.51020408163265,63.26530612244898,32.6530612244898,57.14285714285714,48.97959183673469,48.97959183673469,65.3061224489796,14.285714285714285,63.265306122448976,12.244897959183675,53.06122448979592,59.183673469387756,44.89795918367347,29.336734693877553,39.795918367346935,46.42857142857142,55.102040816326536,29.931972789115644,52.38095238095238,46.22874149659864
Lewis Cook,Bournemouth,MF,1486,16.5,2.18,1.03,1.45,1.39,0.55,1.33,0.3,6.85,3.27,0.55,44.9,2.97,1.27,1.94,0.67,0.06,78.8,0.79,0.85,48.4,21.7,26.3,0.13212121212121214,0.062424242424242424,0.08787878787878788,0.08424242424242423,0.03333333333333333,0.08060606060606061,0.01818181818181818,0.4151515151515151,0.19818181818181818,0.03333333333333333,2.721212121212121,0.18000000000000002,0.07696969696969697,0.11757575757575757,0.04060606060606061,0.0036363636363636364,2.933333333333333,1.3151515151515152,1.593939393939394,52.112676056338024,56.33802816901409,64.7887323943662,70.4225352112676,26.056338028169012,77.46478873239437,48.59154929577465,58.45070422535211,23.943661971830984,11.267605633802818,14.084507042253522,33.80281690140845,59.154929577464785,23.943661971830984,33.80281690140845,25.352112676056336,42.95774647887324,84.50704225352112,64.08450704225352,25.352112676056336,14.084507042253522,15.492957746478872,60.91549295774648,52.64084507042253,20.774647887323944,35.563380281690144,63.84976525821596,18.309859154929576,41.47887323943662
Lewis Dunk,Brighton,DF,1889,21.0,0.62,1.0,1.1,2.67,0.52,0.1,0.0,6.76,3.71,0.52,154.1,4.86,0.05,0.57,0.19,0.1,89.9,0.33,0.14,89.4,59.9,66.7,0.029523809523809525,0.047619047619047616,0.05238095238095238,0.12714285714285714,0.024761904761904763,0.004761904761904762,0.0,0.3219047619047619,0.17666666666666667,0.024761904761904763,7.338095238095238,0.23142857142857146,0.002380952380952381,0.027142857142857142,0.009047619047619047,0.004761904761904762,4.257142857142857,2.8523809523809525,3.1761904761904765,3.296703296703297,16.483516483516482,12.087912087912088,15.384615384615385,5.4945054945054945,1.098901098901099,13.736263736263737,38.46153846153847,36.26373626373626,28.021978021978022,68.13186813186813,64.83516483516483,4.945054945054945,9.89010989010989,24.175824175824175,73.07692307692307,92.3076923076923,81.31868131868131,75.82417582417582,45.05494505494506,72.52747252747253,71.42857142857143,11.813186813186812,14.697802197802199,49.31318681318682,28.02197802197802,83.15018315018314,63.00366300366301,37.20467032967033
Liam Cooper,Leeds United,DF,1106,12.3,2.2,2.03,0.65,3.41,1.63,0.49,0.08,6.59,2.11,0.08,55.9,2.36,0.33,0.98,0.0,0.0,78.8,0.65,0.08,60.4,28.9,32.0,0.17886178861788618,0.16504065040650404,0.05284552845528455,0.27723577235772356,0.13252032520325202,0.039837398373983736,0.0065040650406504065,0.5357723577235772,0.17154471544715444,0.0065040650406504065,4.544715447154471,0.19186991869918696,0.026829268292682926,0.07967479674796747,0.0,0.0,4.9105691056910565,2.349593495934959,2.6016260162601625,82.41758241758241,98.9010989010989,14.285714285714285,80.21978021978022,89.01098901098901,68.13186813186813,51.64835164835166,92.3076923076923,35.16483516483517,6.593406593406594,29.67032967032967,45.05494505494506,49.45054945054945,51.64835164835166,2.7472527472527473,30.21978021978022,36.81318681318682,51.0989010989011,85.71428571428572,63.73626373626373,57.14285714285714,51.64835164835166,68.95604395604396,75.27472527472527,29.120879120879124,33.51648351648352,57.875457875457876,57.50915750915751,59.09340659340659
Lisandro Martínez,Manchester Utd,DF,1568,17.4,2.01,1.49,2.01,4.6,1.26,0.63,0.11,6.61,3.39,0.63,132.8,3.85,0.29,0.86,0.29,0.34,86.7,0.57,0.4,76.7,44.5,48.7,0.11551724137931034,0.08563218390804599,0.11551724137931034,0.26436781609195403,0.07241379310344828,0.03620689655172414,0.006321839080459771,0.37988505747126444,0.19482758620689658,0.03620689655172414,7.632183908045978,0.221264367816092,0.016666666666666666,0.049425287356321845,0.016666666666666666,0.019540229885057474,4.408045977011494,2.557471264367816,2.798850574712644,52.74725274725275,68.13186813186813,83.51648351648352,76.92307692307693,56.043956043956044,60.43956043956044,50.54945054945055,60.43956043956044,42.857142857142854,35.16483516483517,72.52747252747253,57.14285714285714,34.065934065934066,38.46153846153847,45.05494505494506,97.8021978021978,81.31868131868131,62.08791208791209,35.16483516483517,51.64835164835166,65.93406593406593,58.24175824175825,70.32967032967034,56.86813186813187,51.92307692307692,53.84615384615384,59.52380952380952,58.608058608058606,60.67307692307692
Lloyd Kelly,Bournemouth,DF,900,10.0,1.2,1.3,1.2,4.8,0.9,0.3,0.0,4.3,1.5,0.4,102.4,2.9,0.3,0.4,0.3,0.0,79.2,0.9,0.0,59.2,29.0,34.5,0.12,0.13,0.12,0.48,0.09,0.03,0.0,0.43,0.15,0.04,10.24,0.29,0.03,0.04,0.03,0.0,5.92,2.9,3.45,57.14285714285714,95.6043956043956,87.36263736263736,97.8021978021978,69.23076923076923,45.05494505494506,13.736263736263737,76.92307692307693,23.076923076923077,38.46153846153847,87.91208791208791,82.41758241758241,56.043956043956044,26.373626373626376,52.74725274725275,30.21978021978022,40.65934065934066,31.86813186813187,96.15384615384616,84.61538461538461,78.02197802197803,78.57142857142857,84.47802197802197,51.23626373626374,57.967032967032964,41.346153846153854,56.227106227106226,80.4029304029304,66.84752747252747
Lucas Digne,Aston Villa,DF,1111,12.3,1.79,1.06,0.89,2.6,1.22,0.57,0.0,5.45,3.5,1.79,75.9,2.2,1.06,1.63,1.46,0.0,75.9,1.22,0.81,67.9,34.5,39.1,0.14552845528455283,0.08617886178861789,0.07235772357723577,0.2113821138211382,0.0991869918699187,0.04634146341463414,0.0,0.4430894308943089,0.2845528455284553,0.14552845528455283,6.170731707317073,0.17886178861788618,0.08617886178861789,0.13252032520325202,0.1186991869918699,0.0,5.520325203252033,2.8048780487804876,3.178861788617886,65.93406593406593,69.23076923076923,38.46153846153847,52.74725274725275,72.52747252747253,75.82417582417582,13.736263736263737,79.12087912087912,65.93406593406593,79.12087912087912,50.54945054945055,41.75824175824176,91.20879120879121,76.92307692307693,93.4065934065934,30.21978021978022,26.373626373626376,15.934065934065927,15.934065934065927,79.12087912087912,70.32967032967034,72.52747252747253,56.59340659340659,60.3021978021978,59.340659340659336,72.93956043956044,19.413919413919412,73.992673992674,55.597527472527474
Lucas Paquetá,West Ham,MF,1084,12.0,2.25,0.83,1.83,1.67,0.92,1.08,0.25,6.17,6.08,0.5,43.4,3.83,1.08,3.08,1.08,0.58,78.8,1.83,1.58,60.6,30.2,40.3,0.1875,0.06916666666666667,0.1525,0.13916666666666666,0.07666666666666667,0.09000000000000001,0.020833333333333332,0.5141666666666667,0.5066666666666667,0.041666666666666664,3.6166666666666667,0.31916666666666665,0.09000000000000001,0.25666666666666665,0.09000000000000001,0.04833333333333333,5.05,2.5166666666666666,3.358333333333333,83.09859154929578,67.6056338028169,95.77464788732394,94.36619718309859,78.87323943661971,81.69014084507043,57.74647887323944,83.09859154929578,91.54929577464789,19.718309859154928,28.169014084507044,74.64788732394366,63.38028169014085,85.91549295774648,83.09859154929578,94.36619718309859,42.95774647887324,27.464788732394368,19.718309859154928,85.91549295774648,77.46478873239437,83.09859154929578,85.2112676056338,75.35211267605635,53.52112676056338,81.69014084507043,30.046948356807516,82.15962441314555,67.64084507042254
Luke Shaw,Manchester Utd,DF,1503,16.7,1.8,1.32,1.74,1.68,1.08,0.6,0.12,6.83,4.79,2.51,122.2,5.87,1.08,2.34,1.26,0.06,82.2,0.84,0.3,84.4,47.1,51.6,0.10778443113772455,0.07904191616766468,0.10419161676646707,0.10059880239520959,0.06467065868263473,0.03592814371257485,0.00718562874251497,0.40898203592814375,0.28682634730538925,0.1502994011976048,7.317365269461078,0.35149700598802397,0.06467065868263473,0.14011976047904193,0.0754491017964072,0.003592814371257485,5.053892215568863,2.820359281437126,3.0898203592814375,48.35164835164835,59.34065934065934,80.21978021978022,5.4945054945054945,50.54945054945055,59.34065934065934,54.94505494505495,75.82417582417582,68.13186813186813,80.21978021978022,67.03296703296702,84.61538461538461,84.61538461538461,80.21978021978022,84.61538461538461,67.03296703296702,56.043956043956044,34.06593406593407,44.505494505494504,70.32967032967034,71.42857142857143,69.23076923076923,48.35164835164835,60.16483516483517,75.0,79.12087912087912,44.87179487179487,70.32967032967032,59.02472527472528
Mads Roerslev,Brentford,DF,933,10.4,1.54,0.67,1.06,2.98,1.35,0.19,0.0,4.04,1.54,0.77,25.2,1.15,0.67,1.15,0.58,0.19,64.2,1.25,0.87,33.7,15.2,17.0,0.14807692307692308,0.06442307692307693,0.10192307692307692,0.2865384615384615,0.12980769230769232,0.01826923076923077,0.0,0.38846153846153847,0.14807692307692308,0.07403846153846154,2.423076923076923,0.11057692307692306,0.06442307692307693,0.11057692307692306,0.055769230769230765,0.01826923076923077,3.2403846153846154,1.4615384615384615,1.6346153846153846,68.13186813186813,32.967032967032964,78.02197802197803,82.41758241758241,85.71428571428571,24.175824175824175,13.736263736263737,67.03296703296702,20.87912087912088,58.24175824175825,3.296703296703297,9.89010989010989,83.51648351648352,68.13186813186813,70.32967032967034,96.7032967032967,3.296703296703297,12.087912087912088,12.087912087912088,18.681318681318682,6.593406593406594,7.6923076923076925,65.38461538461539,47.66483516483516,23.07692307692308,79.67032967032966,9.157509157509159,10.98901098901099,39.61538461538461
Manuel Akanji,Manchester City,DF,1286,14.3,1.54,0.77,1.33,1.19,0.56,0.77,0.21,5.38,4.76,1.26,239.9,5.17,0.28,1.26,0.07,0.0,94.2,0.49,0.14,88.6,63.6,69.2,0.10769230769230768,0.05384615384615384,0.09300699300699301,0.0832167832167832,0.039160839160839164,0.05384615384615384,0.014685314685314685,0.3762237762237762,0.3328671328671328,0.08811188811188811,16.776223776223777,0.36153846153846153,0.019580419580419582,0.08811188811188811,0.0048951048951048955,0.0,6.195804195804195,4.4475524475524475,4.839160839160839,47.25274725274725,24.175824175824175,69.23076923076923,3.296703296703297,24.175824175824175,79.12087912087912,76.92307692307693,58.24175824175825,78.02197802197803,62.637362637362635,100.0,85.71428571428571,39.56043956043956,56.043956043956044,13.186813186813188,30.21978021978022,98.9010989010989,69.23076923076923,75.82417582417582,87.91208791208791,94.5054945054945,92.3076923076923,35.989010989010985,59.61538461538462,81.5934065934066,34.752747252747255,81.31868131868133,91.57509157509158,62.63049450549451
Marc Cucurella,Chelsea,DF,1345,14.9,3.29,0.74,1.54,2.62,2.08,0.67,0.54,6.51,3.56,1.54,97.0,3.83,0.54,1.54,0.6,0.0,83.4,0.94,0.34,82.7,42.9,51.0,0.22080536912751678,0.04966442953020134,0.10335570469798658,0.17583892617449665,0.13959731543624163,0.04496644295302014,0.036241610738255034,0.4369127516778523,0.2389261744966443,0.10335570469798658,6.510067114093959,0.2570469798657718,0.036241610738255034,0.10335570469798658,0.040268456375838924,0.0,5.550335570469799,2.879194630872483,3.4228187919463084,92.3076923076923,18.681318681318682,79.12087912087912,41.75824175824176,91.20879120879121,73.62637362637363,98.9010989010989,78.02197802197803,57.14285714285714,68.13186813186813,53.84615384615385,74.72527472527473,68.13186813186813,64.83516483516483,60.43956043956044,30.21978021978022,61.53846153846154,30.769230769230774,40.65934065934066,80.21978021978022,75.82417582417582,74.72527472527473,57.967032967032964,85.43956043956045,63.46153846153847,55.9065934065934,44.32234432234433,76.92307692307692,64.9793956043956
Marc Guéhi,Crystal Palace,DF,1890,21.0,1.57,1.14,1.48,3.71,1.33,0.24,0.0,5.86,3.1,0.33,97.0,3.38,0.14,0.71,0.05,0.0,86.8,0.48,0.19,67.3,38.4,44.1,0.07476190476190477,0.054285714285714284,0.07047619047619047,0.17666666666666667,0.06333333333333334,0.011428571428571429,0.0,0.27904761904761904,0.14761904761904762,0.015714285714285715,4.619047619047619,0.16095238095238096,0.006666666666666667,0.03380952380952381,0.002380952380952381,0.0,3.2047619047619045,1.8285714285714285,2.1,28.57142857142857,25.274725274725274,32.967032967032964,42.857142857142854,47.25274725274725,9.89010989010989,13.736263736263737,27.472527472527474,19.78021978021978,18.681318681318682,30.76923076923077,34.065934065934066,10.989010989010989,18.681318681318682,5.4945054945054945,30.21978021978022,82.41758241758241,70.32967032967034,64.28571428571428,17.582417582417584,30.76923076923077,31.868131868131865,32.417582417582416,24.587912087912088,25.824175824175825,16.346153846153847,72.34432234432234,26.73992673992674,34.19642857142857
Marc Roca,Leeds United,MF,1461,16.2,2.53,1.17,1.3,0.93,0.86,1.54,0.12,6.05,7.1,0.99,83.5,6.67,1.05,1.54,0.68,0.0,76.8,0.93,0.74,64.0,35.2,40.4,0.15617283950617283,0.07222222222222222,0.08024691358024692,0.057407407407407414,0.05308641975308642,0.09506172839506173,0.007407407407407408,0.3734567901234568,0.4382716049382716,0.061111111111111116,5.154320987654321,0.4117283950617284,0.06481481481481483,0.09506172839506173,0.041975308641975316,0.0,3.9506172839506175,2.17283950617284,2.493827160493827,67.6056338028169,73.23943661971832,53.52112676056338,45.07042253521127,52.112676056338024,85.91549295774648,17.6056338028169,49.29577464788733,81.69014084507043,36.61971830985916,61.97183098591549,90.14084507042254,46.478873239436616,9.859154929577464,36.61971830985916,7.746478873239436,32.3943661971831,75.35211267605634,66.90140845070422,64.7887323943662,60.56338028169014,57.74647887323944,59.85915492957747,51.232394366197184,67.60563380281691,25.17605633802817,58.21596244131456,61.03286384976527,54.41021126760564
Marcos Senesi,Bournemouth,DF,1428,15.9,2.08,1.45,1.38,5.09,1.45,0.63,0.0,5.72,1.7,0.19,79.3,2.7,0.19,0.44,0.13,0.0,78.3,0.63,0.25,57.5,30.9,32.9,0.13081761006289308,0.09119496855345911,0.08679245283018867,0.320125786163522,0.09119496855345911,0.03962264150943396,0.0,0.35974842767295595,0.10691823899371068,0.011949685534591194,4.987421383647798,0.169811320754717,0.011949685534591194,0.027672955974842768,0.008176100628930818,0.0,3.6163522012578615,1.9433962264150941,2.0691823899371067,61.53846153846154,74.72527472527473,54.94505494505495,89.01098901098901,70.32967032967034,67.03296703296702,13.736263736263737,53.84615384615385,6.593406593406594,13.186813186813188,35.16483516483517,38.46153846153847,28.57142857142857,10.989010989010989,18.681318681318682,30.21978021978022,35.16483516483517,54.395604395604394,54.395604395604394,30.76923076923077,37.362637362637365,28.57142857142857,70.05494505494505,51.23626373626374,23.351648351648354,22.115384615384617,47.98534798534799,32.234432234432234,47.90521978021978
Marcus Rashford,Manchester Utd,FW,1795,19.9,0.8,0.25,1.21,0.3,0.25,0.35,0.2,2.96,2.61,2.51,69.2,1.06,0.85,2.66,1.61,0.1,75.3,2.61,1.36,38.2,23.1,29.5,0.040201005025125636,0.01256281407035176,0.060804020100502516,0.015075376884422112,0.01256281407035176,0.017587939698492462,0.010050251256281409,0.14874371859296484,0.13115577889447236,0.12613065326633166,3.4773869346733672,0.05326633165829146,0.042713567839195984,0.13366834170854272,0.08090452261306534,0.0050251256281407045,1.919597989949749,1.1608040201005028,1.4824120603015076,17.346938775510203,26.53061224489796,55.10204081632652,8.16326530612245,30.612244897959183,34.69387755102041,24.489795918367346,21.428571428571427,38.775510204081634,36.734693877551024,40.816326530612244,20.408163265306122,10.204081632653061,18.367346938775512,71.42857142857143,28.57142857142857,67.3469387755102,48.97959183673469,65.3061224489796,20.408163265306122,24.489795918367346,26.53061224489796,26.785714285714285,27.806122448979593,34.183673469387756,32.14285714285714,60.54421768707482,23.809523809523807,34.443027210884345
Marcus Tavernier,Bournemouth,MF,1311,14.6,1.71,0.27,1.03,1.44,0.96,0.68,0.07,6.37,2.19,3.36,96.6,1.37,1.03,2.33,0.55,0.14,68.4,2.47,2.05,49.3,28.3,30.4,0.11712328767123288,0.018493150684931507,0.07054794520547945,0.09863013698630137,0.06575342465753424,0.04657534246575343,0.004794520547945206,0.4363013698630137,0.15,0.23013698630136986,6.616438356164383,0.09383561643835617,0.07054794520547945,0.15958904109589042,0.037671232876712334,0.009589041095890411,3.3767123287671232,1.9383561643835618,2.0821917808219177,36.61971830985916,9.859154929577464,38.028169014084504,80.28169014084507,67.6056338028169,33.80281690140845,5.633802816901409,66.19718309859155,12.676056338028168,90.14084507042254,78.87323943661971,9.859154929577464,49.29577464788733,46.478873239436616,29.577464788732392,44.36619718309859,5.633802816901409,14.08450704225352,7.042253521126767,43.66197183098591,47.88732394366197,36.61971830985916,41.19718309859155,43.309859154929576,47.887323943661976,42.42957746478873,8.920187793427232,42.72300469483568,38.52992957746479
Martin Ødegaard,Arsenal,MF,1684,18.7,1.02,0.16,0.48,0.37,0.37,0.48,0.16,5.19,7.54,2.78,83.9,3.53,2.3,5.08,2.51,0.8,79.1,1.23,1.5,56.8,33.0,40.5,0.05454545454545455,0.008556149732620321,0.025668449197860963,0.019786096256684493,0.019786096256684493,0.025668449197860963,0.008556149732620321,0.2775401069518717,0.4032085561497326,0.14866310160427806,4.486631016042781,0.1887700534759358,0.1229946524064171,0.2716577540106952,0.13422459893048128,0.04278074866310161,3.037433155080214,1.7647058823529413,2.165775401069519,8.450704225352112,2.8169014084507045,1.4084507042253522,11.267605633802818,12.676056338028168,14.084507042253522,23.943661971830984,19.718309859154928,74.64788732394366,70.4225352112676,47.88732394366197,38.028169014084504,88.73239436619718,88.73239436619718,95.77464788732394,90.14084507042254,49.29577464788733,53.521126760563384,23.23943661971832,32.3943661971831,39.436619718309856,40.845070422535215,5.985915492957746,17.6056338028169,57.74647887323943,90.8450704225352,42.018779342723015,37.55868544600939,41.53169014084507
Martinelli,Arsenal,FW,1726,19.2,0.89,0.36,0.83,0.52,0.31,0.26,0.31,3.49,3.44,4.17,106.8,1.25,1.93,4.32,1.41,0.21,72.9,2.81,2.14,49.9,33.3,37.0,0.04635416666666667,0.01875,0.043229166666666666,0.027083333333333334,0.016145833333333335,0.013541666666666667,0.016145833333333335,0.18177083333333335,0.17916666666666667,0.2171875,5.5625,0.06510416666666667,0.10052083333333334,0.22500000000000003,0.0734375,0.0109375,2.5989583333333335,1.734375,1.9270833333333335,28.57142857142857,42.857142857142854,26.53061224489796,26.53061224489796,40.816326530612244,28.57142857142857,40.816326530612244,36.734693877551024,59.183673469387756,71.42857142857143,67.3469387755102,38.775510204081634,65.3061224489796,61.224489795918366,63.26530612244898,61.224489795918366,57.14285714285714,38.775510204081634,26.530612244897952,48.97959183673469,65.3061224489796,59.183673469387756,31.12244897959183,36.734693877551024,59.183673469387756,62.755102040816325,40.81632653061224,57.823129251700685,53.57993197278912
Mason Mount,Chelsea,MF,1539,17.1,1.7,0.41,1.23,0.53,0.29,0.88,0.53,4.74,5.38,2.69,79.8,3.1,1.7,3.16,1.46,0.29,75.2,2.11,1.46,53.5,29.0,37.4,0.09941520467836257,0.0239766081871345,0.0719298245614035,0.030994152046783626,0.01695906432748538,0.05146198830409356,0.030994152046783626,0.2771929824561403,0.31461988304093563,0.15730994152046782,4.666666666666666,0.18128654970760233,0.09941520467836257,0.1847953216374269,0.08538011695906432,0.01695906432748538,3.1286549707602336,1.6959064327485378,2.187134502923976,26.76056338028169,15.492957746478872,39.436619718309856,18.30985915492958,7.042253521126761,40.845070422535215,78.87323943661971,18.30985915492958,57.74647887323944,74.64788732394366,53.52112676056338,36.61971830985916,73.23943661971832,61.97183098591549,80.28169014084507,68.30985915492957,21.12676056338028,21.126760563380287,27.464788732394368,36.61971830985916,35.2112676056338,45.07042253521127,25.0,36.267605633802816,55.633802816901415,70.9507042253521,23.239436619718315,38.967136150234744,42.103873239436616
Matheus Nunes,Wolves,MF,1408,15.6,2.24,0.64,0.96,1.35,0.96,0.77,0.51,5.38,3.21,2.56,106.8,3.01,1.15,2.37,0.58,0.19,79.8,1.47,1.22,49.7,31.4,35.5,0.1435897435897436,0.041025641025641026,0.061538461538461535,0.08653846153846155,0.061538461538461535,0.049358974358974364,0.032692307692307694,0.34487179487179487,0.20576923076923076,0.1641025641025641,6.846153846153846,0.19294871794871793,0.07371794871794872,0.15192307692307694,0.03717948717948718,0.01217948717948718,3.185897435897436,2.0128205128205128,2.2756410256410255,60.56338028169014,35.2112676056338,29.577464788732392,73.23943661971832,64.7887323943662,36.61971830985916,91.54929577464789,38.028169014084504,25.352112676056336,78.87323943661971,80.28169014084507,39.436619718309856,54.929577464788736,43.66197183098591,26.76056338028169,59.154929577464785,54.929577464788736,42.25352112676056,40.140845070422536,39.436619718309856,52.112676056338024,47.88732394366197,49.647887323943664,57.74647887323945,55.985915492957744,46.12676056338029,45.774647887323944,46.47887323943661,50.95070422535211
